sid,group,activity,item,rating,rating_norm
284,1,A2,rule,10,2.75
284,1,A3,rule,9,1.75
284,1,A4,rule,1,-6.25
284,1,A1,time,1,-6.25
284,1,A2,time,3,-4.25
284,1,A3,time,4,-3.25
284,1,A4,time,10,2.75
285,1,A1,comp,1,-5.214285714285714
285,1,A2,comp,1,-5.214285714285714
285,1,A3,comp,7,0.7857142857142856
285,1,A4,comp,10,3.7857142857142856
285,1,A1,lrn1,1,-5.214285714285714
285,1,A2,lrn1,1,-5.214285714285714
285,1,A3,lrn1,10,3.7857142857142856
285,1,A4,lrn1,10,3.7857142857142856
285,1,A1,lrn2,5,-1.2142857142857144
285,1,A2,lrn2,4,-2.2142857142857144
285,1,A3,lrn2,7,0.7857142857142856
285,1,A4,lrn2,3,-3.2142857142857144
285,1,A1,int,9,2.7857142857142856
285,1,A2,int,10,3.7857142857142856
285,1,A3,int,3,-3.2142857142857144
285,1,A4,int,5,-1.2142857142857144
285,1,A1,prog,10,3.7857142857142856
285,1,A2,prog,10,3.7857142857142856
285,1,A3,prog,8,1.7857142857142856
285,1,A4,prog,1,-5.214285714285714
285,1,A1,rule,10,3.7857142857142856
285,1,A2,rule,10,3.7857142857142856
285,1,A3,rule,6,-0.2142857142857144
285,1,A4,rule,2,-4.214285714285714
285,1,A1,time,7,0.7857142857142856
285,1,A2,time,7,0.7857142857142856
285,1,A3,time,7,0.7857142857142856
285,1,A4,time,9,2.7857142857142856
286,1,A1,comp,1,-5.214285714285714
286,1,A2,comp,1,-5.214285714285714
286,1,A3,comp,8,1.7857142857142856
286,1,A4,comp,10,3.7857142857142856
286,1,A1,lrn1,3,-3.2142857142857144
286,1,A2,lrn1,3,-3.2142857142857144
286,1,A3,lrn1,10,3.7857142857142856
286,1,A4,lrn1,10,3.7857142857142856
286,1,A1,lrn2,2,-4.214285714285714
286,1,A2,lrn2,2,-4.214285714285714
286,1,A3,lrn2,10,3.7857142857142856
286,1,A4,lrn2,10,3.7857142857142856
286,1,A1,int,4,-2.2142857142857144
286,1,A2,int,4,-2.2142857142857144
286,1,A3,int,9,2.7857142857142856
286,1,A4,int,9,2.7857142857142856
286,1,A1,prog,10,3.7857142857142856
286,1,A2,prog,10,3.7857142857142856
286,1,A3,prog,5,-1.2142857142857144
286,1,A4,prog,1,-5.214285714285714
286,1,A1,rule,10,3.7857142857142856
286,1,A2,rule,10,3.7857142857142856
286,1,A3,rule,7,0.7857142857142856
286,1,A4,rule,5,-1.2142857142857144
286,1,A1,time,1,-5.214285714285714
286,1,A2,time,1,-5.214285714285714
286,1,A3,time,8,1.7857142857142856
286,1,A4,time,10,3.7857142857142856
287,1,A1,comp,2,-5.0
287,1,A2,comp,2,-5.0
287,1,A3,comp,8,1.0
287,1,A4,comp,10,3.0
287,1,A1,lrn1,9,2.0
287,1,A2,lrn1,9,2.0
287,1,A3,lrn1,8,1.0
287,1,A4,lrn1,8,1.0
287,1,A1,lrn2,3,-4.0
287,1,A2,lrn2,4,-3.0
287,1,A3,lrn2,8,1.0
287,1,A4,lrn2,10,3.0
287,1,A1,int,9,2.0
287,1,A2,int,9,2.0
287,1,A3,int,7,0.0
287,1,A4,int,8,1.0
287,1,A1,prog,9,2.0
287,1,A2,prog,9,2.0
287,1,A3,prog,7,0.0
287,1,A4,prog,6,-1.0
287,1,A1,rule,9,2.0
287,1,A2,rule,9,2.0
287,1,A3,rule,2,-5.0
287,1,A4,rule,3,-4.0
287,1,A1,time,9,2.0
287,1,A2,time,9,2.0
287,1,A3,time,7,0.0
287,1,A4,time,3,-4.0
288,1,A1,comp,1,-5.0
288,1,A2,comp,10,4.0
288,1,A3,comp,1,-5.0
288,1,A4,comp,10,4.0
288,1,A1,lrn1,1,-5.0
288,1,A2,lrn1,10,4.0
288,1,A3,lrn1,10,4.0
288,1,A4,lrn1,10,4.0
288,1,A1,lrn2,1,-5.0
288,1,A2,lrn2,10,4.0
288,1,A3,lrn2,1,-5.0
288,1,A4,lrn2,6,0.0
288,1,A1,int,1,-5.0
288,1,A2,int,8,2.0
288,1,A3,int,5,-1.0
288,1,A4,int,10,4.0
288,1,A1,prog,10,4.0
288,1,A2,prog,1,-5.0
288,1,A3,prog,10,4.0
288,1,A4,prog,6,0.0
288,1,A1,rule,10,4.0
288,1,A2,rule,3,-3.0
288,1,A3,rule,10,4.0
288,1,A4,rule,1,-5.0
288,1,A1,time,1,-5.0
288,1,A2,time,7,1.0
288,1,A3,time,4,-2.0
288,1,A4,time,10,4.0
289,1,A1,comp,1,-5.964285714285714
289,1,A2,comp,9,2.0357142857142856
289,1,A3,comp,6,-0.9642857142857144
289,1,A4,comp,10,3.0357142857142856
289,1,A1,lrn1,6,-0.9642857142857144
289,1,A2,lrn1,10,3.0357142857142856
289,1,A3,lrn1,10,3.0357142857142856
289,1,A4,lrn1,10,3.0357142857142856
289,1,A1,lrn2,1,-5.964285714285714
289,1,A2,lrn2,6,-0.9642857142857144
289,1,A3,lrn2,3,-3.9642857142857144
289,1,A4,lrn2,8,1.0357142857142856
289,1,A1,int,1,-5.964285714285714
289,1,A2,int,9,2.0357142857142856
289,1,A3,int,6,-0.9642857142857144
289,1,A4,int,10,3.0357142857142856
289,1,A1,prog,10,3.0357142857142856
289,1,A2,prog,9,2.0357142857142856
289,1,A3,prog,10,3.0357142857142856
289,1,A4,prog,1,-5.964285714285714
289,1,A1,rule,10,3.0357142857142856
289,1,A2,rule,10,3.0357142857142856
289,1,A3,rule,10,3.0357142857142856
289,1,A4,rule,6,-0.9642857142857144
289,1,A1,time,3,-3.9642857142857144
289,1,A2,time,7,0.03571428571428559
289,1,A3,time,6,-0.9642857142857144
289,1,A4,time,7,0.03571428571428559
290,1,A1,comp,1,-4.821428571428571
290,1,A2,comp,10,4.178571428571429
290,1,A3,comp,3,-2.821428571428571
290,1,A4,comp,10,4.178571428571429
290,1,A1,lrn1,2,-3.821428571428571
290,1,A2,lrn1,9,3.178571428571429
290,1,A3,lrn1,1,-4.821428571428571
290,1,A4,lrn1,9,3.178571428571429
290,1,A1,lrn2,1,-4.821428571428571
290,1,A2,lrn2,1,-4.821428571428571
290,1,A3,lrn2,1,-4.821428571428571
290,1,A4,lrn2,10,4.178571428571429
290,1,A1,int,9,3.178571428571429
290,1,A2,int,2,-3.821428571428571
290,1,A3,int,9,3.178571428571429
290,1,A4,int,8,2.178571428571429
290,1,A1,prog,10,4.178571428571429
290,1,A2,prog,1,-4.821428571428571
290,1,A3,prog,10,4.178571428571429
290,1,A4,prog,1,-4.821428571428571
290,1,A1,rule,10,4.178571428571429
290,1,A2,rule,3,-2.821428571428571
290,1,A3,rule,10,4.178571428571429
290,1,A4,rule,5,-0.8214285714285712
290,1,A1,time,3,-2.821428571428571
290,1,A2,time,10,4.178571428571429
290,1,A3,time,4,-1.8214285714285712
290,1,A4,time,10,4.178571428571429
291,1,A1,comp,1,-4.964285714285714
291,1,A2,comp,3,-2.9642857142857144
291,1,A3,comp,10,4.035714285714286
291,1,A4,comp,10,4.035714285714286
291,1,A1,lrn1,1,-4.964285714285714
291,1,A2,lrn1,3,-2.9642857142857144
291,1,A3,lrn1,10,4.035714285714286
291,1,A4,lrn1,10,4.035714285714286
291,1,A1,lrn2,1,-4.964285714285714
291,1,A2,lrn2,1,-4.964285714285714
291,1,A3,lrn2,10,4.035714285714286
291,1,A4,lrn2,10,4.035714285714286
291,1,A1,int,1,-4.964285714285714
291,1,A2,int,1,-4.964285714285714
291,1,A3,int,10,4.035714285714286
291,1,A4,int,10,4.035714285714286
291,1,A1,prog,10,4.035714285714286
291,1,A2,prog,10,4.035714285714286
291,1,A3,prog,4,-1.9642857142857144
291,1,A4,prog,1,-4.964285714285714
291,1,A1,rule,10,4.035714285714286
291,1,A2,rule,10,4.035714285714286
291,1,A3,rule,5,-0.9642857142857144
291,1,A4,rule,1,-4.964285714285714
291,1,A1,time,1,-4.964285714285714
291,1,A2,time,3,-2.9642857142857144
291,1,A3,time,10,4.035714285714286
291,1,A4,time,10,4.035714285714286
292,1,A1,comp,4,-1.8928571428571432
292,1,A2,comp,6,0.10714285714285676
292,1,A3,comp,4,-1.8928571428571432
292,1,A4,comp,6,0.10714285714285676
292,1,A1,lrn1,6,0.10714285714285676
292,1,A2,lrn1,6,0.10714285714285676
292,1,A3,lrn1,8,2.1071428571428568
292,1,A4,lrn1,5,-0.8928571428571432
292,1,A1,lrn2,5,-0.8928571428571432
292,1,A2,lrn2,7,1.1071428571428568
292,1,A3,lrn2,6,0.10714285714285676
292,1,A4,lrn2,4,-1.8928571428571432
292,1,A1,int,5,-0.8928571428571432
292,1,A2,int,10,4.107142857142857
292,1,A3,int,7,1.1071428571428568
292,1,A4,int,5,-0.8928571428571432
292,1,A1,prog,5,-0.8928571428571432
292,1,A2,prog,10,4.107142857142857
292,1,A3,prog,7,1.1071428571428568
292,1,A4,prog,6,0.10714285714285676
292,1,A1,rule,7,1.1071428571428568
292,1,A2,rule,8,2.1071428571428568
292,1,A3,rule,5,-0.8928571428571432
292,1,A4,rule,5,-0.8928571428571432
292,1,A1,time,4,-1.8928571428571432
292,1,A2,time,9,3.1071428571428568
292,1,A3,time,2,-3.8928571428571432
292,1,A4,time,3,-2.8928571428571432
293,1,A1,comp,2,-4.107142857142857
293,1,A2,comp,2,-4.107142857142857
293,1,A3,comp,10,3.8928571428571432
293,1,A4,comp,9,2.8928571428571432
293,1,A1,lrn1,3,-3.1071428571428568
293,1,A2,lrn1,2,-4.107142857142857
293,1,A3,lrn1,6,-0.10714285714285676
293,1,A4,lrn1,8,1.8928571428571432
293,1,A1,lrn2,2,-4.107142857142857
293,1,A2,lrn2,2,-4.107142857142857
293,1,A3,lrn2,8,1.8928571428571432
293,1,A4,lrn2,8,1.8928571428571432
293,1,A1,int,9,2.8928571428571432
293,1,A2,int,10,3.8928571428571432
293,1,A3,int,4,-2.1071428571428568
293,1,A4,int,3,-3.1071428571428568
293,1,A1,prog,10,3.8928571428571432
293,1,A2,prog,9,2.8928571428571432
293,1,A3,prog,6,-0.10714285714285676
293,1,A4,prog,3,-3.1071428571428568
293,1,A1,rule,10,3.8928571428571432
293,1,A2,rule,10,3.8928571428571432
293,1,A3,rule,6,-0.10714285714285676
293,1,A4,rule,5,-1.1071428571428568
293,1,A1,time,8,1.8928571428571432
293,1,A2,time,9,2.8928571428571432
293,1,A3,time,4,-2.1071428571428568
293,1,A4,time,3,-3.1071428571428568
294,1,A1,comp,2,-4.285714285714286
294,1,A2,comp,2,-4.285714285714286
294,1,A3,comp,6,-0.2857142857142856
294,1,A4,comp,10,3.7142857142857144
294,1,A1,lrn1,6,-0.2857142857142856
294,1,A2,lrn1,6,-0.2857142857142856
294,1,A3,lrn1,6,-0.2857142857142856
294,1,A4,lrn1,10,3.7142857142857144
294,1,A1,lrn2,1,-5.285714285714286
294,1,A2,lrn2,1,-5.285714285714286
294,1,A3,lrn2,10,3.7142857142857144
294,1,A4,lrn2,10,3.7142857142857144
294,1,A1,int,4,-2.2857142857142856
294,1,A2,int,4,-2.2857142857142856
294,1,A3,int,7,0.7142857142857144
294,1,A4,int,9,2.7142857142857144
294,1,A1,prog,10,3.7142857142857144
294,1,A2,prog,10,3.7142857142857144
294,1,A3,prog,6,-0.2857142857142856
294,1,A4,prog,3,-3.2857142857142856
294,1,A1,rule,10,3.7142857142857144
294,1,A2,rule,10,3.7142857142857144
294,1,A3,rule,5,-1.2857142857142856
294,1,A4,rule,3,-3.2857142857142856
294,1,A1,time,7,0.7142857142857144
294,1,A2,time,8,1.7142857142857144
294,1,A3,time,4,-2.2857142857142856
294,1,A4,time,6,-0.2857142857142856
295,1,A1,comp,1,-5.821428571428571
295,1,A2,comp,10,3.178571428571429
295,1,A3,comp,5,-1.8214285714285712
295,1,A4,comp,10,3.178571428571429
295,1,A1,lrn1,10,3.178571428571429
295,1,A2,lrn1,10,3.178571428571429
295,1,A3,lrn1,10,3.178571428571429
295,1,A4,lrn1,10,3.178571428571429
295,1,A1,lrn2,10,3.178571428571429
295,1,A2,lrn2,3,-3.821428571428571
295,1,A3,lrn2,10,3.178571428571429
295,1,A4,lrn2,4,-2.821428571428571
295,1,A1,int,10,3.178571428571429
295,1,A2,int,1,-5.821428571428571
295,1,A3,int,10,3.178571428571429
295,1,A4,int,4,-2.821428571428571
295,1,A1,prog,10,3.178571428571429
295,1,A2,prog,4,-2.821428571428571
295,1,A3,prog,8,1.1785714285714288
295,1,A4,prog,1,-5.821428571428571
295,1,A1,rule,10,3.178571428571429
295,1,A2,rule,6,-0.8214285714285712
295,1,A3,rule,10,3.178571428571429
295,1,A4,rule,3,-3.821428571428571
295,1,A1,time,10,3.178571428571429
295,1,A2,time,3,-3.821428571428571
295,1,A3,time,7,0.17857142857142883
295,1,A4,time,1,-5.821428571428571
296,1,A1,comp,4,-2.5357142857142856
296,1,A2,comp,7,0.4642857142857144
296,1,A3,comp,8,1.4642857142857144
296,1,A4,comp,10,3.4642857142857144
296,1,A1,lrn1,5,-1.5357142857142856
296,1,A2,lrn1,5,-1.5357142857142856
296,1,A3,lrn1,9,2.4642857142857144
296,1,A4,lrn1,9,2.4642857142857144
296,1,A1,lrn2,1,-5.535714285714286
296,1,A2,lrn2,1,-5.535714285714286
296,1,A3,lrn2,9,2.4642857142857144
296,1,A4,lrn2,10,3.4642857142857144
296,1,A1,int,10,3.4642857142857144
296,1,A2,int,10,3.4642857142857144
296,1,A3,int,6,-0.5357142857142856
296,1,A4,int,1,-5.535714285714286
296,1,A1,prog,10,3.4642857142857144
296,1,A2,prog,10,3.4642857142857144
296,1,A3,prog,5,-1.5357142857142856
296,1,A4,prog,1,-5.535714285714286
296,1,A1,rule,10,3.4642857142857144
296,1,A2,rule,10,3.4642857142857144
296,1,A3,rule,5,-1.5357142857142856
296,1,A4,rule,1,-5.535714285714286
296,1,A1,time,3,-3.5357142857142856
296,1,A2,time,4,-2.5357142857142856
296,1,A3,time,9,2.4642857142857144
296,1,A4,time,10,3.4642857142857144
297,1,A1,comp,1,-5.214285714285714
297,1,A2,comp,10,3.7857142857142856
297,1,A3,comp,5,-1.2142857142857144
297,1,A4,comp,8,1.7857142857142856
297,1,A1,lrn1,10,3.7857142857142856
297,1,A2,lrn1,10,3.7857142857142856
297,1,A3,lrn1,10,3.7857142857142856
297,1,A4,lrn1,10,3.7857142857142856
297,1,A1,lrn2,1,-5.214285714285714
297,1,A2,lrn2,2,-4.214285714285714
297,1,A3,lrn2,2,-4.214285714285714
297,1,A4,lrn2,4,-2.2142857142857144
297,1,A1,int,2,-4.214285714285714
297,1,A2,int,9,2.7857142857142856
297,1,A3,int,4,-2.2142857142857144
297,1,A4,int,8,1.7857142857142856
297,1,A1,prog,10,3.7857142857142856
297,1,A2,prog,2,-4.214285714285714
297,1,A3,prog,10,3.7857142857142856
297,1,A4,prog,5,-1.2142857142857144
297,1,A1,rule,10,3.7857142857142856
297,1,A2,rule,1,-5.214285714285714
297,1,A3,rule,10,3.7857142857142856
297,1,A4,rule,6,-0.2142857142857144
297,1,A1,time,1,-5.214285714285714
297,1,A2,time,10,3.7857142857142856
297,1,A3,time,5,-1.2142857142857144
297,1,A4,time,8,1.7857142857142856
298,1,A1,comp,2,-4.285714285714286
298,1,A2,comp,2,-4.285714285714286
298,1,A3,comp,9,2.7142857142857144
298,1,A4,comp,9,2.7142857142857144
298,1,A1,lrn1,8,1.7142857142857144
298,1,A2,lrn1,8,1.7142857142857144
298,1,A3,lrn1,10,3.7142857142857144
298,1,A4,lrn1,8,1.7142857142857144
298,1,A1,lrn2,1,-5.285714285714286
298,1,A2,lrn2,1,-5.285714285714286
298,1,A3,lrn2,10,3.7142857142857144
298,1,A4,lrn2,10,3.7142857142857144
298,1,A1,int,3,-3.2857142857142856
298,1,A2,int,3,-3.2857142857142856
298,1,A3,int,9,2.7142857142857144
298,1,A4,int,10,3.7142857142857144
298,1,A1,prog,9,2.7142857142857144
298,1,A2,prog,9,2.7142857142857144
298,1,A3,prog,3,-3.2857142857142856
298,1,A4,prog,3,-3.2857142857142856
298,1,A1,rule,10,3.7142857142857144
298,1,A2,rule,10,3.7142857142857144
298,1,A3,rule,3,-3.2857142857142856
298,1,A4,rule,3,-3.2857142857142856
298,1,A1,time,2,-4.285714285714286
298,1,A2,time,2,-4.285714285714286
298,1,A3,time,9,2.7142857142857144
298,1,A4,time,10,3.7142857142857144
299,1,A1,comp,10,4.821428571428571
299,1,A2,comp,3,-2.178571428571429
299,1,A3,comp,7,1.8214285714285712
299,1,A4,comp,3,-2.178571428571429
299,1,A1,lrn1,4,-1.1785714285714288
299,1,A2,lrn1,3,-2.178571428571429
299,1,A3,lrn1,7,1.8214285714285712
299,1,A4,lrn1,2,-3.178571428571429
299,1,A1,lrn2,1,-4.178571428571429
299,1,A2,lrn2,9,3.821428571428571
299,1,A3,lrn2,8,2.821428571428571
299,1,A4,lrn2,9,3.821428571428571
299,1,A1,int,6,0.8214285714285712
299,1,A2,int,4,-1.1785714285714288
299,1,A3,int,6,0.8214285714285712
299,1,A4,int,3,-2.178571428571429
299,1,A1,prog,2,-3.178571428571429
299,1,A2,prog,4,-1.1785714285714288
299,1,A3,prog,6,0.8214285714285712
299,1,A4,prog,5,-0.17857142857142883
299,1,A1,rule,1,-4.178571428571429
299,1,A2,rule,4,-1.1785714285714288
299,1,A3,rule,9,3.821428571428571
299,1,A4,rule,8,2.821428571428571
299,1,A1,time,9,3.821428571428571
299,1,A2,time,4,-1.1785714285714288
299,1,A3,time,5,-0.17857142857142883
299,1,A4,time,3,-2.178571428571429
300,1,A1,comp,2,-4.821428571428571
300,1,A2,comp,3,-3.821428571428571
300,1,A3,comp,7,0.17857142857142883
300,1,A4,comp,10,3.178571428571429
300,1,A1,lrn1,10,3.178571428571429
300,1,A2,lrn1,10,3.178571428571429
300,1,A3,lrn1,10,3.178571428571429
300,1,A4,lrn1,10,3.178571428571429
300,1,A1,lrn2,1,-5.821428571428571
300,1,A2,lrn2,1,-5.821428571428571
300,1,A3,lrn2,10,3.178571428571429
300,1,A4,lrn2,10,3.178571428571429
300,1,A1,int,7,0.17857142857142883
300,1,A2,int,7,0.17857142857142883
300,1,A3,int,9,2.178571428571429
300,1,A4,int,9,2.178571428571429
300,1,A1,prog,9,2.178571428571429
300,1,A2,prog,9,2.178571428571429
300,1,A3,prog,4,-2.821428571428571
300,1,A4,prog,5,-1.8214285714285712
300,1,A1,rule,10,3.178571428571429
300,1,A2,rule,10,3.178571428571429
300,1,A3,rule,1,-5.821428571428571
300,1,A4,rule,1,-5.821428571428571
300,1,A1,time,4,-2.821428571428571
300,1,A2,time,4,-2.821428571428571
300,1,A3,time,9,2.178571428571429
300,1,A4,time,9,2.178571428571429
301,1,A1,comp,4,-2.2142857142857144
301,1,A2,comp,7,0.7857142857142856
301,1,A3,comp,9,2.7857142857142856
301,1,A4,comp,10,3.7857142857142856
301,1,A1,lrn1,1,-5.214285714285714
301,1,A2,lrn1,1,-5.214285714285714
301,1,A3,lrn1,1,-5.214285714285714
301,1,A4,lrn1,7,0.7857142857142856
301,1,A1,lrn2,2,-4.214285714285714
301,1,A2,lrn2,5,-1.2142857142857144
301,1,A3,lrn2,9,2.7857142857142856
301,1,A4,lrn2,9,2.7857142857142856
301,1,A1,int,7,0.7857142857142856
301,1,A2,int,9,2.7857142857142856
301,1,A3,int,8,1.7857142857142856
301,1,A4,int,8,1.7857142857142856
301,1,A1,prog,9,2.7857142857142856
301,1,A2,prog,5,-1.2142857142857144
301,1,A3,prog,4,-2.2142857142857144
301,1,A4,prog,3,-3.2142857142857144
301,1,A1,rule,8,1.7857142857142856
301,1,A2,rule,8,1.7857142857142856
301,1,A3,rule,8,1.7857142857142856
301,1,A4,rule,8,1.7857142857142856
301,1,A1,time,9,2.7857142857142856
301,1,A2,time,5,-1.2142857142857144
301,1,A3,time,5,-1.2142857142857144
301,1,A4,time,5,-1.2142857142857144
302,1,A1,comp,1,-4.428571428571429
302,1,A2,comp,3,-2.428571428571429
302,1,A3,comp,6,0.5714285714285712
302,1,A4,comp,10,4.571428571428571
302,1,A1,lrn1,3,-2.428571428571429
302,1,A2,lrn1,10,4.571428571428571
302,1,A3,lrn1,3,-2.428571428571429
302,1,A4,lrn1,10,4.571428571428571
302,1,A1,lrn2,1,-4.428571428571429
302,1,A2,lrn2,1,-4.428571428571429
302,1,A3,lrn2,1,-4.428571428571429
302,1,A4,lrn2,6,0.5714285714285712
302,1,A1,int,3,-2.428571428571429
302,1,A2,int,3,-2.428571428571429
302,1,A3,int,3,-2.428571428571429
302,1,A4,int,10,4.571428571428571
302,1,A1,prog,10,4.571428571428571
302,1,A2,prog,8,2.571428571428571
302,1,A3,prog,9,3.571428571428571
302,1,A4,prog,2,-3.428571428571429
302,1,A1,rule,10,4.571428571428571
302,1,A2,rule,10,4.571428571428571
302,1,A3,rule,10,4.571428571428571
302,1,A4,rule,1,-4.428571428571429
302,1,A1,time,2,-3.428571428571429
302,1,A2,time,5,-0.4285714285714288
302,1,A3,time,3,-2.428571428571429
302,1,A4,time,8,2.571428571428571
303,1,A1,comp,1,-5.107142857142857
303,1,A2,comp,1,-5.107142857142857
303,1,A3,comp,7,0.8928571428571432
303,1,A4,comp,10,3.8928571428571432
303,1,A1,lrn1,10,3.8928571428571432
303,1,A2,lrn1,10,3.8928571428571432
303,1,A3,lrn1,10,3.8928571428571432
303,1,A4,lrn1,10,3.8928571428571432
303,1,A1,lrn2,2,-4.107142857142857
303,1,A2,lrn2,4,-2.1071428571428568
303,1,A3,lrn2,10,3.8928571428571432
303,1,A4,lrn2,10,3.8928571428571432
303,1,A1,int,3,-3.1071428571428568
303,1,A2,int,3,-3.1071428571428568
303,1,A3,int,6,-0.10714285714285676
303,1,A4,int,9,2.8928571428571432
303,1,A1,prog,10,3.8928571428571432
303,1,A2,prog,8,1.8928571428571432
303,1,A3,prog,1,-5.107142857142857
303,1,A4,prog,1,-5.107142857142857
303,1,A1,rule,10,3.8928571428571432
303,1,A2,rule,10,3.8928571428571432
303,1,A3,rule,5,-1.1071428571428568
303,1,A4,rule,5,-1.1071428571428568
303,1,A1,time,10,3.8928571428571432
303,1,A2,time,3,-3.1071428571428568
303,1,A3,time,1,-5.107142857142857
303,1,A4,time,1,-5.107142857142857
304,1,A1,comp,2,-3.571428571428571
304,1,A2,comp,1,-4.571428571428571
304,1,A3,comp,7,1.4285714285714288
304,1,A4,comp,10,4.428571428571429
304,1,A1,lrn1,4,-1.5714285714285712
304,1,A2,lrn1,2,-3.571428571428571
304,1,A3,lrn1,8,2.428571428571429
304,1,A4,lrn1,10,4.428571428571429
304,1,A1,lrn2,1,-4.571428571428571
304,1,A2,lrn2,1,-4.571428571428571
304,1,A3,lrn2,1,-4.571428571428571
304,1,A4,lrn2,3,-2.571428571428571
304,1,A1,int,8,2.428571428571429
304,1,A2,int,8,2.428571428571429
304,1,A3,int,8,2.428571428571429
304,1,A4,int,8,2.428571428571429
304,1,A1,prog,5,-0.5714285714285712
304,1,A2,prog,5,-0.5714285714285712
304,1,A3,prog,10,4.428571428571429
304,1,A4,prog,2,-3.571428571428571
304,1,A1,rule,10,4.428571428571429
304,1,A2,rule,10,4.428571428571429
304,1,A3,rule,10,4.428571428571429
304,1,A4,rule,4,-1.5714285714285712
304,1,A1,time,2,-3.571428571428571
304,1,A2,time,1,-4.571428571428571
304,1,A3,time,5,-0.5714285714285712
304,1,A4,time,10,4.428571428571429
305,1,A1,comp,1,-5.535714285714286
305,1,A2,comp,2,-4.535714285714286
305,1,A3,comp,7,0.4642857142857144
305,1,A4,comp,10,3.4642857142857144
305,1,A1,lrn1,10,3.4642857142857144
305,1,A2,lrn1,10,3.4642857142857144
305,1,A3,lrn1,10,3.4642857142857144
305,1,A4,lrn1,10,3.4642857142857144
305,1,A1,lrn2,3,-3.5357142857142856
305,1,A2,lrn2,3,-3.5357142857142856
305,1,A3,lrn2,6,-0.5357142857142856
305,1,A4,lrn2,10,3.4642857142857144
305,1,A1,int,3,-3.5357142857142856
305,1,A2,int,2,-4.535714285714286
305,1,A3,int,7,0.4642857142857144
305,1,A4,int,10,3.4642857142857144
305,1,A1,prog,9,2.4642857142857144
305,1,A2,prog,9,2.4642857142857144
305,1,A3,prog,7,0.4642857142857144
305,1,A4,prog,4,-2.5357142857142856
305,1,A1,rule,10,3.4642857142857144
305,1,A2,rule,10,3.4642857142857144
305,1,A3,rule,7,0.4642857142857144
305,1,A4,rule,3,-3.5357142857142856
305,1,A1,time,2,-4.535714285714286
305,1,A2,time,2,-4.535714285714286
305,1,A3,time,6,-0.5357142857142856
305,1,A4,time,10,3.4642857142857144
306,1,A1,comp,1,-5.107142857142857
306,1,A2,comp,1,-5.107142857142857
306,1,A3,comp,10,3.8928571428571432
306,1,A4,comp,10,3.8928571428571432
306,1,A1,lrn1,9,2.8928571428571432
306,1,A2,lrn1,4,-2.1071428571428568
306,1,A3,lrn1,9,2.8928571428571432
306,1,A4,lrn1,9,2.8928571428571432
306,1,A1,lrn2,10,3.8928571428571432
306,1,A2,lrn2,10,3.8928571428571432
306,1,A3,lrn2,1,-5.107142857142857
306,1,A4,lrn2,1,-5.107142857142857
306,1,A1,int,10,3.8928571428571432
306,1,A2,int,10,3.8928571428571432
306,1,A3,int,1,-5.107142857142857
306,1,A4,int,5,-1.1071428571428568
306,1,A1,prog,10,3.8928571428571432
306,1,A2,prog,10,3.8928571428571432
306,1,A3,prog,1,-5.107142857142857
306,1,A4,prog,1,-5.107142857142857
306,1,A1,rule,1,-5.107142857142857
306,1,A2,rule,1,-5.107142857142857
306,1,A3,rule,10,3.8928571428571432
306,1,A4,rule,10,3.8928571428571432
306,1,A1,time,3,-3.1071428571428568
306,1,A2,time,3,-3.1071428571428568
306,1,A3,time,10,3.8928571428571432
306,1,A4,time,10,3.8928571428571432
307,1,A1,comp,1,-5.321428571428571
307,1,A2,comp,3,-3.321428571428571
307,1,A3,comp,5,-1.3214285714285712
307,1,A4,comp,7,0.6785714285714288
307,1,A1,lrn1,10,3.678571428571429
307,1,A2,lrn1,5,-1.3214285714285712
307,1,A3,lrn1,7,0.6785714285714288
307,1,A4,lrn1,6,-0.3214285714285712
307,1,A1,lrn2,1,-5.321428571428571
307,1,A2,lrn2,3,-3.321428571428571
307,1,A3,lrn2,10,3.678571428571429
307,1,A4,lrn2,10,3.678571428571429
307,1,A1,int,9,2.678571428571429
307,1,A2,int,8,1.6785714285714288
307,1,A3,int,6,-0.3214285714285712
307,1,A4,int,5,-1.3214285714285712
307,1,A1,prog,10,3.678571428571429
307,1,A2,prog,9,2.678571428571429
307,1,A3,prog,8,1.6785714285714288
307,1,A4,prog,6,-0.3214285714285712
307,1,A1,rule,10,3.678571428571429
307,1,A2,rule,9,2.678571428571429
307,1,A3,rule,7,0.6785714285714288
307,1,A4,rule,2,-4.321428571428571
307,1,A1,time,1,-5.321428571428571
307,1,A2,time,4,-2.321428571428571
307,1,A3,time,7,0.6785714285714288
307,1,A4,time,8,1.6785714285714288
308,1,A1,comp,1,-4.25
308,1,A2,comp,3,-2.25
308,1,A3,comp,4,-1.25
308,1,A4,comp,10,4.75
308,1,A1,lrn1,3,-2.25
308,1,A2,lrn1,8,2.75
308,1,A3,lrn1,5,-0.25
308,1,A4,lrn1,10,4.75
308,1,A1,lrn2,3,-2.25
308,1,A2,lrn2,6,0.75
308,1,A3,lrn2,7,1.75
308,1,A4,lrn2,7,1.75
308,1,A1,int,2,-3.25
308,1,A2,int,5,-0.25
308,1,A3,int,4,-1.25
308,1,A4,int,10,4.75
308,1,A1,prog,10,4.75
308,1,A2,prog,8,2.75
308,1,A3,prog,3,-2.25
308,1,A4,prog,1,-4.25
308,1,A1,rule,10,4.75
308,1,A2,rule,8,2.75
