sid,group,activity,n,nfree,alloc,ipc15,fpc15,pcall,fscore,maxscore,speed,hirun
265,1,A1,46,31,0.124,0.8,0.7333333333333333,0.8260869565217391,30,30,0.6521739130434783,15
265,1,A2,100,85,0.34,0.5333333333333333,0.4666666666666667,0.44,0,2,0.5,5
265,1,A3,84,69,0.276,0.5333333333333333,0.8666666666666667,0.5952380952380952,16,16,0.19047619047619047,8
265,1,A4,80,65,0.26,0.6,0.6666666666666666,0.5375,6,8,0.3076923076923077,5
267,1,A1,51,36,0.144,0.26666666666666666,0.9333333333333333,0.6666666666666666,17,17,0.3333333333333333,13
267,1,A2,24,9,0.036,0.9333333333333333,0.9333333333333333,0.9166666666666666,20,20,0.8333333333333334,13
267,1,A3,52,37,0.148,0.6,1.0,0.7692307692307693,28,28,0.5384615384615384,18
267,1,A4,183,168,0.672,0.4666666666666667,0.6,0.5628415300546448,23,24,0.1348314606741573,5
268,1,A1,29,14,0.056,0.8,0.8666666666666667,0.8275862068965517,19,19,0.6551724137931034,12
268,1,A2,60,45,0.18,0.4666666666666667,0.8666666666666667,0.7166666666666667,26,26,0.43333333333333335,18
268,1,A3,25,10,0.04,0.6666666666666666,0.7333333333333333,0.76,13,13,0.52,8
268,1,A4,196,181,0.724,0.5333333333333333,0.6666666666666666,0.5204081632653061,8,9,0.046153846153846156,8
269,1,A1,97,82,0.328,0.9333333333333333,1.0,0.9278350515463918,83,83,0.8556701030927835,21
269,1,A2,63,48,0.192,0.5333333333333333,0.8,0.746031746031746,31,31,0.49206349206349204,12
269,1,A3,49,34,0.136,0.9333333333333333,0.9333333333333333,0.9183673469387755,41,42,0.875,19
269,1,A4,101,86,0.344,0.4666666666666667,0.6666666666666666,0.594059405940594,19,21,0.21212121212121213,9
270,1,A1,50,35,0.14,0.8,1.0,0.88,38,38,0.76,16
270,1,A2,37,22,0.088,0.8,1.0,0.8918918918918919,29,29,0.7837837837837838,18
270,1,A3,126,111,0.444,0.7333333333333333,0.8,0.6904761904761905,48,48,0.38095238095238093,11
270,1,A4,97,82,0.328,0.6666666666666666,0.4666666666666667,0.5154639175257731,3,10,0.29411764705882354,5
271,1,A1,58,43,0.172,0.6,0.6,0.5862068965517241,10,12,0.23076923076923078,5
271,1,A2,32,17,0.068,0.6666666666666666,0.7333333333333333,0.6875,12,12,0.375,6
271,1,A3,185,170,0.68,0.2,0.4666666666666667,0.5081081081081081,3,6,0.034482758620689655,7
271,1,A4,35,20,0.08,0.4666666666666667,0.4666666666666667,0.5142857142857142,1,5,0.21739130434782608,5
272,1,A1,21,6,0.024,0.9333333333333333,1.0,0.9523809523809523,19,19,0.9047619047619048,19
272,1,A2,37,22,0.088,0.7333333333333333,0.6666666666666666,0.6756756756756757,13,15,0.45454545454545453,6
272,1,A3,35,20,0.08,0.7333333333333333,0.5333333333333333,0.5714285714285714,5,8,0.25,6
272,1,A4,217,202,0.808,0.7333333333333333,0.5333333333333333,0.4470046082949309,0,8,0.5,5
274,1,A1,30,15,0.06,0.5333333333333333,0.6,0.5666666666666667,4,5,0.1724137931034483,5
274,1,A2,235,220,0.88,0.9333333333333333,1.0,0.9702127659574468,221,221,0.9404255319148936,70
274,1,A3,25,10,0.04,0.5333333333333333,0.6666666666666666,0.56,3,4,0.18181818181818182,5
274,1,A4,20,5,0.02,0.7333333333333333,0.6666666666666666,0.7,8,10,0.5555555555555556,7
275,1,A1,32,17,0.068,0.8666666666666667,0.9333333333333333,0.90625,26,26,0.8125,21
275,1,A2,56,41,0.164,0.8,0.9333333333333333,0.8571428571428571,40,40,0.7142857142857143,13
275,1,A3,138,123,0.492,0.26666666666666666,0.4666666666666667,0.5579710144927537,16,18,0.14516129032258066,6
275,1,A4,84,69,0.276,0.5333333333333333,0.4,0.5,0,9,0.2571428571428571,5
276,1,A1,25,10,0.04,0.8,1.0,0.88,19,19,0.76,21
276,1,A2,35,20,0.08,0.7333333333333333,0.8666666666666667,0.8,21,21,0.6,7
276,1,A3,169,154,0.616,0.6666666666666666,0.5333333333333333,0.48520710059171596,0,7,0.7777777777777778,7
276,1,A4,81,66,0.264,0.7333333333333333,0.4666666666666667,0.5432098765432098,7,10,0.13513513513513514,6
277,1,A1,35,20,0.08,0.8666666666666667,0.8666666666666667,0.8857142857142857,27,27,0.7714285714285715,12
277,1,A2,48,33,0.132,0.8666666666666667,0.9333333333333333,0.8958333333333334,38,38,0.7916666666666666,14
277,1,A3,64,49,0.196,0.7333333333333333,0.5333333333333333,0.703125,26,28,0.5384615384615384,13
277,1,A4,163,148,0.592,0.7333333333333333,0.3333333333333333,0.50920245398773,3,10,0.35714285714285715,8
278,1,A1,37,22,0.088,0.8666666666666667,1.0,0.9459459459459459,33,33,0.8918918918918919,34
278,1,A2,43,28,0.112,0.8666666666666667,0.8,0.813953488372093,27,28,0.6666666666666666,11
278,1,A3,125,110,0.44,0.5333333333333333,0.6,0.56,15,16,0.14035087719298245,9
278,1,A4,105,90,0.36,0.7333333333333333,0.4666666666666667,0.5142857142857142,3,16,0.42105263157894735,8
280,1,A1,62,47,0.188,0.8666666666666667,1.0,0.9354838709677419,54,54,0.8709677419354839,26
280,1,A2,122,107,0.428,0.6,0.7333333333333333,0.7131147540983607,52,53,0.4380165289256198,13
280,1,A3,60,45,0.18,0.7333333333333333,0.8,0.7666666666666667,32,33,0.6,15
280,1,A4,66,51,0.204,0.5333333333333333,0.6666666666666666,0.48484848484848486,0,4,0.2222222222222222,5
281,1,A1,73,58,0.232,0.7333333333333333,0.9333333333333333,0.7671232876712328,39,39,0.5342465753424658,13
281,1,A2,23,8,0.032,0.4,0.8,0.5652173913043478,3,3,0.13043478260869565,7
281,1,A3,29,14,0.056,0.6,0.7333333333333333,0.6896551724137931,11,11,0.3793103448275862,6
281,1,A4,185,170,0.68,0.3333333333333333,0.3333333333333333,0.4594594594594595,0,1,1.0,9
282,1,A1,53,38,0.152,0.8,0.7333333333333333,0.7924528301886793,31,32,0.6153846153846154,15
282,1,A2,51,36,0.144,0.8666666666666667,1.0,0.9411764705882353,45,45,0.8823529411764706,31
282,1,A3,33,18,0.072,0.7333333333333333,0.6,0.6363636363636364,9,13,0.4482758620689655,5
282,1,A4,173,158,0.632,0.5333333333333333,0.5333333333333333,0.49710982658959535,0,9,0.19148936170212766,4
283,1,A1,63,48,0.192,0.7333333333333333,0.9333333333333333,0.9206349206349206,53,53,0.8412698412698413,46
283,1,A2,55,40,0.16,0.8,1.0,0.8181818181818182,35,35,0.6363636363636364,21
283,1,A3,63,48,0.192,0.6666666666666666,0.9333333333333333,0.6984126984126984,25,25,0.3968253968253968,9
283,1,A4,129,114,0.456,0.4,0.4666666666666667,0.46511627906976744,0,0,0.0,4
284,1,A1,21,6,0.024,0.8,1.0,0.8571428571428571,15,15,0.7142857142857143,17
284,1,A2,38,23,0.092,0.5333333333333333,0.9333333333333333,0.7894736842105263,22,22,0.5789473684210527,19
284,1,A3,47,32,0.128,0.8,0.6666666666666666,0.7659574468085106,25,25,0.5319148936170213,11
284,1,A4,204,189,0.756,0.26666666666666666,0.6,0.5392156862745098,16,18,0.0989010989010989,7
285,1,A1,92,77,0.308,0.7333333333333333,1.0,0.8152173913043478,58,58,0.6304347826086957,25
285,1,A2,105,90,0.36,0.8666666666666667,0.9333333333333333,0.8952380952380953,83,83,0.7904761904761904,17
285,1,A3,31,16,0.064,0.4666666666666667,0.8666666666666667,0.6774193548387096,11,11,0.3548387096774194,7
285,1,A4,82,67,0.268,0.4666666666666667,0.9333333333333333,0.5487804878048781,8,9,0.1111111111111111,16
286,1,A1,16,1,0.004,0.8666666666666667,0.8666666666666667,0.875,12,12,0.75,9
286,1,A2,19,4,0.016,0.8666666666666667,0.9333333333333333,0.8947368421052632,15,15,0.7894736842105263,8
286,1,A3,133,118,0.472,0.7333333333333333,0.6666666666666666,0.6616541353383458,43,44,0.3333333333333333,7
286,1,A4,142,127,0.508,0.4666666666666667,0.6666666666666666,0.45774647887323944,0,0,0.0,5
287,1,A1,81,66,0.264,0.8,0.9333333333333333,0.8641975308641975,59,59,0.7468354430379747,18
287,1,A2,80,65,0.26,0.8,0.9333333333333333,0.9,64,64,0.8,25
287,1,A3,78,63,0.252,0.6,0.9333333333333333,0.6282051282051282,20,20,0.2564102564102564,10
287,1,A4,71,56,0.224,0.6,0.4,0.4647887323943662,0,5,0.2631578947368421,4
288,1,A1,15,0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,5,6,0.42857142857142855,7
288,1,A2,63,48,0.192,0.4666666666666667,0.4666666666666667,0.49206349206349204,0,4,0.2,5
288,1,A3,72,57,0.228,0.6,0.8,0.5972222222222222,14,14,0.19444444444444445,6
288,1,A4,160,145,0.58,0.4666666666666667,0.6,0.475,0,10,0.22727272727272727,8
289,1,A1,20,5,0.02,0.8666666666666667,0.9333333333333333,0.9,16,16,0.8,9
289,1,A2,101,86,0.344,0.6,0.9333333333333333,0.5544554455445545,11,11,0.10891089108910891,14
289,1,A3,87,72,0.288,0.8666666666666667,0.8666666666666667,0.8045977011494253,53,53,0.6091954022988506,8
289,1,A4,102,87,0.348,0.2,0.4666666666666667,0.38235294117647056,0,0,0.0,3
290,1,A1,54,39,0.156,0.6,1.0,0.6481481481481481,16,16,0.2962962962962963,15
290,1,A2,105,90,0.36,0.4666666666666667,0.6,0.4666666666666667,0,4,0.06451612903225806,7
290,1,A3,58,43,0.172,0.6,0.7333333333333333,0.6206896551724138,14,14,0.2413793103448276,5
290,1,A4,93,78,0.312,0.5333333333333333,0.4,0.4731182795698925,0,5,0.10638297872340426,5
291,1,A1,36,21,0.084,0.6666666666666666,0.9333333333333333,0.75,18,18,0.5,8
291,1,A2,59,44,0.176,0.7333333333333333,0.9333333333333333,0.7457627118644068,29,29,0.4915254237288136,9
291,1,A3,112,97,0.388,0.6,0.6666666666666666,0.625,28,28,0.2641509433962264,10
291,1,A4,103,88,0.352,0.6,0.6,0.5922330097087378,19,19,0.18446601941747573,7
293,1,A1,105,90,0.36,0.6666666666666666,1.0,0.8666666666666667,77,77,0.7333333333333333,36
293,1,A2,110,95,0.38,1.0,0.9333333333333333,0.8909090909090909,86,86,0.7818181818181819,30
293,1,A3,52,37,0.148,0.5333333333333333,0.4,0.5769230769230769,8,11,0.2972972972972973,6
293,1,A4,43,28,0.112,0.6666666666666666,0.5333333333333333,0.6046511627906976,9,11,0.28205128205128205,5
294,1,A1,167,152,0.608,0.9333333333333333,1.0,0.9580838323353293,153,153,0.9161676646706587,38
294,1,A2,35,20,0.08,0.8666666666666667,0.8666666666666667,0.8857142857142857,27,27,0.7714285714285715,15
294,1,A3,39,24,0.096,0.7333333333333333,0.5333333333333333,0.6410256410256411,11,11,0.5789473684210527,9
294,1,A4,69,54,0.216,0.26666666666666666,0.5333333333333333,0.4782608695652174,0,1,0.3333333333333333,3
295,1,A1,193,178,0.712,0.7333333333333333,0.9333333333333333,0.8290155440414507,127,127,0.6580310880829016,18
295,1,A2,31,16,0.064,0.5333333333333333,0.4666666666666667,0.5161290322580645,1,3,0.14285714285714285,3
295,1,A3,62,47,0.188,0.6666666666666666,0.4666666666666667,0.6935483870967742,24,27,0.4909090909090909,10
295,1,A4,24,9,0.036,0.4666666666666667,0.5333333333333333,0.4166666666666667,0,0,0.0,5
296,1,A1,27,12,0.048,0.8666666666666667,0.8666666666666667,0.8518518518518519,19,19,0.7037037037037037,12
296,1,A2,22,7,0.028,0.7333333333333333,1.0,0.8181818181818182,14,14,0.6363636363636364,16
296,1,A3,60,45,0.18,0.26666666666666666,0.8,0.65,18,19,0.3220338983050847,14
296,1,A4,201,186,0.744,0.26666666666666666,0.4666666666666667,0.44776119402985076,0,2,0.017241379310344827,5
297,1,A1,55,40,0.16,0.8666666666666667,0.9333333333333333,0.8909090909090909,43,43,0.7818181818181819,12
297,1,A2,105,90,0.36,0.6,0.6,0.5333333333333333,7,9,0.09090909090909091,7
297,1,A3,78,63,0.252,0.8,0.8,0.8589743589743589,56,56,0.717948717948718,17
297,1,A4,72,57,0.228,0.6,0.6,0.6388888888888888,20,21,0.29577464788732394,6
298,1,A1,31,16,0.064,0.6666666666666666,0.7333333333333333,0.7096774193548387,13,13,0.41935483870967744,4
298,1,A2,40,25,0.1,0.8666666666666667,0.8,0.7,16,16,0.4,9
298,1,A3,135,120,0.48,0.6666666666666666,0.8666666666666667,0.6888888888888889,51,52,0.3880597014925373,8
298,1,A4,104,89,0.356,0.4666666666666667,0.3333333333333333,0.5192307692307693,4,14,0.1794871794871795,7
299,1,A1,53,38,0.152,0.6666666666666666,0.4,0.5660377358490566,7,10,0.2631578947368421,6
299,1,A2,133,118,0.472,0.6666666666666666,0.6,0.556390977443609,15,16,0.12307692307692308,11
299,1,A3,79,64,0.256,0.7333333333333333,0.5333333333333333,0.5822784810126582,13,14,0.35,7
299,1,A4,45,30,0.12,0.4666666666666667,0.5333333333333333,0.5333333333333333,3,5,0.14285714285714285,3
300,1,A1,63,48,0.192,0.8,0.9333333333333333,0.873015873015873,47,47,0.746031746031746,27
300,1,A2,61,46,0.184,0.6,1.0,0.6557377049180327,19,19,0.3114754098360656,17
300,1,A3,103,88,0.352,0.5333333333333333,0.4,0.5631067961165048,13,17,0.288135593220339,12
300,1,A4,83,68,0.272,0.6,0.5333333333333333,0.4819277108433735,0,5,0.2631578947368421,5
302,1,A1,55,40,0.16,0.6666666666666666,0.8,0.7818181818181819,31,31,0.5636363636363636,14
302,1,A2,78,63,0.252,0.26666666666666666,0.8666666666666667,0.6923076923076923,30,30,0.38461538461538464,11
302,1,A3,55,40,0.16,0.6666666666666666,0.8666666666666667,0.7090909090909091,23,23,0.41818181818181815,7
302,1,A4,122,107,0.428,0.2,0.26666666666666666,0.4426229508196721,0,1,1.0,7
304,1,A1,26,11,0.044,0.6666666666666666,0.8666666666666667,0.7692307692307693,14,14,0.5384615384615384,7
304,1,A2,18,3,0.012,0.9333333333333333,1.0,0.9444444444444444,16,16,0.8888888888888888,17
304,1,A3,97,82,0.328,0.6666666666666666,0.9333333333333333,0.7422680412371134,47,47,0.4845360824742268,18
304,1,A4,169,154,0.616,0.26666666666666666,0.7333333333333333,0.514792899408284,5,7,0.12727272727272726,8
305,1,A1,23,8,0.032,0.5333333333333333,0.7333333333333333,0.6956521739130435,9,9,0.391304347826087,8
305,1,A2,19,4,0.016,0.6666666666666666,0.8,0.7368421052631579,9,9,0.47368421052631576,12
305,1,A3,35,20,0.08,0.5333333333333333,0.9333333333333333,0.6857142857142857,13,13,0.37142857142857144,9
305,1,A4,233,218,0.872,0.4,0.2,0.48497854077253216,0,8,0.0851063829787234,5
306,1,A1,37,22,0.088,0.7333333333333333,1.0,0.8918918918918919,29,29,0.7837837837837838,28
306,1,A2,45,30,0.12,0.9333333333333333,0.9333333333333333,0.8666666666666667,33,33,0.7333333333333333,12
306,1,A3,110,95,0.38,0.5333333333333333,0.26666666666666666,0.45454545454545453,0,10,0.19230769230769232,5
306,1,A4,118,103,0.412,0.4666666666666667,0.6666666666666666,0.5084745762711864,2,4,0.03508771929824561,4
307,1,A1,30,15,0.06,0.9333333333333333,1.0,0.9666666666666667,28,28,0.9333333333333333,19
307,1,A2,58,43,0.172,0.4,0.9333333333333333,0.5862068965517241,10,10,0.1724137931034483,12
307,1,A3,119,104,0.416,0.5333333333333333,0.7333333333333333,0.6302521008403361,31,31,0.2605042016806723,10
307,1,A4,103,88,0.352,0.5333333333333333,0.4,0.44660194174757284,0,7,0.30434782608695654,6
308,1,A1,15,0,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,13,13,1.0,13
308,1,A2,44,29,0.116,0.7333333333333333,0.9333333333333333,0.8409090909090909,30,30,0.6818181818181818,9
308,1,A3,15,0,0.0,0.7333333333333333,0.7333333333333333,0.7333333333333333,7,8,0.8,7
308,1,A4,236,221,0.884,0.4666666666666667,0.7333333333333333,0.4872881355932203,0,4,0.11764705882352941,6
309,1,A1,207,192,0.768,0.7333333333333333,0.4,0.7971014492753623,123,127,0.6318407960199005,17
309,1,A2,26,11,0.044,0.6,0.4,0.5,0,4,0.4,4
309,1,A3,33,18,0.072,0.6,0.6,0.5757575757575758,5,6,0.1875,6
309,1,A4,44,29,0.116,0.5333333333333333,0.13333333333333333,0.4318181818181818,0,5,0.1724137931034483,3
310,1,A1,74,59,0.236,0.4666666666666667,1.0,0.8513513513513513,52,52,0.7027027027027027,35
310,1,A2,68,53,0.212,0.7333333333333333,0.6,0.5441176470588235,6,8,0.5714285714285714,7
310,1,A3,96,81,0.324,0.5333333333333333,0.6,0.65625,30,33,0.3626373626373626,19
310,1,A4,72,57,0.228,0.3333333333333333,0.3333333333333333,0.4166666666666667,0,0,0.0,4
311,1,A1,30,15,0.06,0.8666666666666667,0.8666666666666667,0.8666666666666667,22,22,0.7333333333333333,11
311,1,A2,33,18,0.072,0.6666666666666666,0.9333333333333333,0.7878787878787878,19,19,0.5757575757575758,8
311,1,A3,159,144,0.576,0.5333333333333333,0.7333333333333333,0.660377358490566,51,51,0.3248407643312102,8
311,1,A4,88,73,0.292,0.4666666666666667,0.5333333333333333,0.4772727272727273,0,1,1.0,8
312,1,A1,38,23,0.092,0.4666666666666667,0.7333333333333333,0.6052631578947368,8,8,0.21052631578947367,7
312,1,A2,146,131,0.524,0.9333333333333333,0.8,0.8698630136986302,108,108,0.7397260273972602,27
312,1,A3,25,10,0.04,0.6,0.8,0.68,9,9,0.36,5
312,1,A4,101,86,0.344,0.6,0.5333333333333333,0.5346534653465347,7,8,0.36363636363636365,7
313,1,A1,49,34,0.136,0.7333333333333333,0.9333333333333333,0.8979591836734694,39,39,0.7959183673469388,33
313,1,A2,83,68,0.272,0.8666666666666667,0.8666666666666667,0.9156626506024096,69,69,0.8734177215189873,42
313,1,A3,67,52,0.208,0.8,0.8,0.7611940298507462,35,35,0.5223880597014925,10
313,1,A4,111,96,0.384,0.3333333333333333,0.5333333333333333,0.40540540540540543,0,0,0.0,4
314,1,A1,65,50,0.2,0.8,1.0,0.9538461538461539,59,59,0.9076923076923077,56
314,1,A2,43,28,0.112,0.6666666666666666,0.9333333333333333,0.8604651162790697,31,31,0.7209302325581395,22
314,1,A3,104,89,0.356,0.6,0.8,0.6923076923076923,40,41,0.40594059405940597,11
314,1,A4,98,83,0.332,0.2,0.6,0.5408163265306123,8,10,0.13513513513513514,5
315,1,A1,96,81,0.324,0.8666666666666667,0.9333333333333333,0.875,72,72,0.75,27
315,1,A2,50,35,0.14,0.9333333333333333,0.6,0.82,32,37,0.8222222222222222,13
315,1,A3,95,80,0.32,0.6666666666666666,0.7333333333333333,0.6631578947368421,31,33,0.3707865168539326,11
315,1,A4,69,54,0.216,0.8666666666666667,0.4,0.5942028985507246,13,18,0.36,9
316,1,A1,29,14,0.056,0.8,0.9333333333333333,0.8620689655172413,21,21,0.7241379310344828,13
316,1,A2,136,121,0.484,0.6,1.0,0.9117647058823529,112,112,0.8235294117647058,39
316,1,A3,94,79,0.316,0.6666666666666666,0.6666666666666666,0.7021276595744681,38,39,0.43820224719101125,12
316,1,A4,51,36,0.144,0.5333333333333333,0.4,0.49019607843137253,0,4,0.13333333333333333,4
317,1,A1,82,67,0.268,0.8666666666666667,0.9333333333333333,0.8292682926829268,54,54,0.6585365853658537,13
317,1,A2,47,32,0.128,0.6666666666666666,0.8,0.7872340425531915,27,28,0.6086956521739131,16
317,1,A3,52,37,0.148,0.8,0.7333333333333333,0.7884615384615384,30,31,0.6078431372549019,16
317,1,A4,129,114,0.456,0.4,0.4666666666666667,0.5271317829457365,7,13,0.1368421052631579,10
319,1,A1,159,144,0.576,0.6,0.9333333333333333,0.9056603773584906,129,129,0.8113207547169812,57
319,1,A2,80,65,0.26,0.5333333333333333,0.7333333333333333,0.725,36,37,0.49333333333333335,7
319,1,A3,43,28,0.112,0.6666666666666666,0.6,0.5813953488372093,7,8,0.19047619047619047,5
319,1,A4,28,13,0.052,0.4666666666666667,0.3333333333333333,0.39285714285714285,0,3,0.6,2
320,1,A1,45,30,0.12,0.8,1.0,0.9111111111111111,37,37,0.8222222222222222,24
320,1,A2,69,54,0.216,0.4666666666666667,0.9333333333333333,0.782608695652174,39,39,0.5652173913043478,24
320,1,A3,86,71,0.284,0.6,0.8666666666666667,0.813953488372093,54,54,0.6585365853658537,24
320,1,A4,110,95,0.38,0.4666666666666667,0.4,0.5454545454545454,10,14,0.14893617021276595,6
321,1,A1,34,19,0.076,0.4,0.9333333333333333,0.6470588235294118,10,10,0.29411764705882354,9
321,1,A2,79,64,0.256,0.6666666666666666,0.5333333333333333,0.5569620253164557,9,12,0.16216216216216217,6
321,1,A3,83,68,0.272,0.4,0.7333333333333333,0.6024096385542169,17,18,0.21951219512195122,7
321,1,A4,114,99,0.396,0.6666666666666666,0.4,0.5087719298245614,2,12,0.15384615384615385,6
322,1,A1,27,12,0.048,0.7333333333333333,0.8666666666666667,0.7777777777777778,15,15,0.5555555555555556,14
322,1,A2,34,19,0.076,0.6666666666666666,0.9333333333333333,0.8235294117647058,22,22,0.6470588235294118,16
322,1,A3,29,14,0.056,0.6666666666666666,0.8,0.7241379310344828,13,13,0.48148148148148145,6
322,1,A4,220,205,0.82,0.8,0.4,0.5045454545454545,2,12,0.061224489795918366,12
323,1,A1,29,14,0.056,0.6666666666666666,0.9333333333333333,0.7931034482758621,17,17,0.5862068965517241,9
323,1,A2,30,15,0.06,0.3333333333333333,0.7333333333333333,0.5333333333333333,2,2,0.06666666666666667,7
323,1,A3,20,5,0.02,0.7333333333333333,0.7333333333333333,0.75,10,10,0.8333333333333334,9
323,1,A4,231,216,0.864,0.6,0.4,0.5108225108225108,5,15,0.13043478260869565,11
324,1,A1,33,18,0.072,0.7333333333333333,0.9333333333333333,0.8181818181818182,21,21,0.6363636363636364,9
324,1,A2,82,67,0.268,0.6,0.9333333333333333,0.8902439024390244,64,64,0.7804878048780488,31
324,1,A3,72,57,0.228,0.6,0.5333333333333333,0.6388888888888888,20,22,0.3548387096774194,5
324,1,A4,123,108,0.432,0.3333333333333333,0.4,0.5609756097560976,15,19,0.17117117117117117,5
325,1,A1,36,21,0.084,0.9333333333333333,0.8,0.8888888888888888,28,28,0.7777777777777778,19
325,1,A2,195,180,0.72,0.8666666666666667,0.8666666666666667,0.9076923076923077,159,159,0.8153846153846154,28
325,1,A3,41,26,0.104,0.5333333333333333,0.5333333333333333,0.5853658536585366,7,9,0.2727272727272727,5
325,1,A4,38,23,0.092,0.4,0.6666666666666666,0.5789473684210527,6,7,0.1891891891891892,5
326,1,A1,80,65,0.26,0.8666666666666667,1.0,0.95,72,72,0.9,46
326,1,A2,66,51,0.204,0.4666666666666667,0.5333333333333333,0.5303030303030303,4,6,0.09375,4
326,1,A3,71,56,0.224,0.6,0.8,0.7605633802816901,37,38,0.5428571428571428,15
326,1,A4,93,78,0.312,0.4666666666666667,0.4,0.5268817204301075,5,8,0.11764705882352941,7
327,1,A1,86,71,0.284,0.8666666666666667,0.7333333333333333,0.8488372093023255,60,61,0.7176470588235294,18
327,1,A2,51,36,0.144,0.8,0.8666666666666667,0.8431372549019608,35,35,0.6862745098039216,14
327,1,A3,123,108,0.432,0.6,0.4666666666666667,0.6666666666666666,41,44,0.3793103448275862,10
327,1,A4,50,35,0.14,0.3333333333333333,0.4666666666666667,0.4,0,0,0.0,3
328,1,A1,87,72,0.288,0.5333333333333333,1.0,0.8850574712643678,67,67,0.7701149425287356,25
328,1,A2,73,58,0.232,0.8,1.0,0.9315068493150684,63,63,0.863013698630137,56
328,1,A3,39,24,0.096,0.5333333333333333,0.3333333333333333,0.46153846153846156,0,3,0.17647058823529413,7
328,1,A4,111,96,0.384,0.7333333333333333,0.4666666666666667,0.5585585585585585,13,18,0.2727272727272727,7
330,1,A1,76,61,0.244,0.7333333333333333,0.9333333333333333,0.9078947368421053,62,62,0.8157894736842105,23
330,1,A2,57,42,0.168,0.8,0.4666666666666667,0.5964912280701754,11,17,0.68,8
330,1,A3,89,74,0.296,0.4666666666666667,0.6,0.5955056179775281,17,18,0.23076923076923078,10
330,1,A4,88,73,0.292,0.5333333333333333,0.26666666666666666,0.4659090909090909,0,5,0.2631578947368421,6
332,1,A1,47,32,0.128,0.7333333333333333,0.8666666666666667,0.7872340425531915,27,27,0.6,12
332,1,A2,54,39,0.156,0.7333333333333333,0.8,0.7777777777777778,30,30,0.5555555555555556,13
332,1,A3,108,93,0.372,0.26666666666666666,0.6,0.49074074074074076,0,0,0.0,4
332,1,A4,101,86,0.344,0.3333333333333333,0.6,0.5148514851485149,3,5,0.050505050505050504,5
333,1,A1,59,44,0.176,0.7333333333333333,1.0,0.8813559322033898,45,45,0.7627118644067796,28
333,1,A2,54,39,0.156,0.6666666666666666,0.9333333333333333,0.6851851851851852,20,20,0.37037037037037035,16
333,1,A3,113,98,0.392,0.4666666666666667,0.8666666666666667,0.7256637168141593,51,51,0.45132743362831856,19
333,1,A4,84,69,0.276,0.6666666666666666,0.5333333333333333,0.5,0,8,0.16666666666666666,6
334,1,A1,60,45,0.18,0.8666666666666667,1.0,0.9333333333333333,52,52,0.8666666666666667,21
334,1,A2,65,50,0.2,0.8666666666666667,1.0,0.9076923076923077,53,53,0.8153846153846154,20
334,1,A3,70,55,0.22,0.6,0.5333333333333333,0.5714285714285714,10,11,0.15942028985507245,6
334,1,A4,115,100,0.4,0.26666666666666666,0.5333333333333333,0.5739130434782609,17,18,0.16981132075471697,8
335,1,A1,52,37,0.148,0.8,1.0,0.8461538461538461,36,36,0.6923076923076923,15
335,1,A2,50,35,0.14,0.5333333333333333,1.0,0.78,28,28,0.56,20
335,1,A3,61,46,0.184,0.6,0.7333333333333333,0.6229508196721312,15,15,0.2542372881355932,9
335,1,A4,147,132,0.528,0.4666666666666667,0.8,0.5102040816326531,3,4,0.10526315789473684,8
336,1,A1,35,20,0.08,0.8,1.0,0.8857142857142857,27,27,0.7714285714285715,17
336,1,A2,45,30,0.12,0.8666666666666667,1.0,0.9333333333333333,39,39,0.8666666666666667,29
336,1,A3,115,100,0.4,0.06666666666666667,0.6,0.5304347826086957,7,9,0.08571428571428572,6
336,1,A4,115,100,0.4,0.7333333333333333,0.7333333333333333,0.5565217391304348,13,13,0.11304347826086956,6
337,1,A1,33,18,0.072,0.8666666666666667,0.9333333333333333,0.9090909090909091,27,28,0.875,23
337,1,A2,33,18,0.072,0.8,0.9333333333333333,0.8787878787878788,25,25,0.7575757575757576,13
337,1,A3,45,30,0.12,0.7333333333333333,0.7333333333333333,0.7555555555555555,23,23,0.5111111111111111,7
337,1,A4,199,184,0.736,0.5333333333333333,0.6,0.507537688442211,3,8,0.1111111111111111,9
338,1,A1,41,26,0.104,0.4,0.9333333333333333,0.6829268292682927,15,15,0.36585365853658536,11
338,1,A2,54,39,0.156,0.6666666666666666,1.0,0.8518518518518519,38,38,0.7037037037037037,16
338,1,A3,122,107,0.428,0.6,1.0,0.7704918032786885,66,66,0.5409836065573771,25
338,1,A4,93,78,0.312,0.6666666666666666,0.6,0.5806451612903226,15,16,0.24242424242424243,7
339,1,A1,34,19,0.076,0.8666666666666667,1.0,0.9411764705882353,30,30,0.8823529411764706,26
339,1,A2,63,48,0.192,0.8666666666666667,0.6666666666666666,0.7936507936507936,37,38,0.6129032258064516,13
339,1,A3,104,89,0.356,0.7333333333333333,0.2,0.5769230769230769,16,25,0.2808988764044944,8
339,1,A4,109,94,0.376,0.5333333333333333,0.4666666666666667,0.5779816513761468,17,20,0.20833333333333334,16
341,1,A1,67,52,0.208,0.6666666666666666,1.0,0.7761194029850746,37,37,0.5522388059701493,17
341,1,A2,68,53,0.212,0.8,0.9333333333333333,0.7794117647058824,38,38,0.5588235294117647,12
341,1,A3,35,20,0.08,0.4666666666666667,0.8666666666666667,0.6857142857142857,13,13,0.37142857142857144,10
