sid,form,aic,tau,step,scale,mean,var,delta_mean,delta_var,group
17,delta_var,703.9198,23.01176984235796,0.9781877110283164,0.08946489681816776,,,,0.9998860543209872,0
17,mean,701.9198,4.691479605003097,0.07759728084349721,,-1.0,,,,0
17,mean + delta_mean,696.7314,485.14762072857314,0.5256314217955971,0.973000058424367,0.0053447886801950345,,0.7584539496074502,,0
17,mean + delta_mean + delta_var,707.9198,561.7215050930665,0.028544636211236405,0.9559898091246776,-0.0025394643769430826,,-0.9999932625480924,0.9932078146398702,0
17,mean + delta_var,705.9198,579.5688973409176,0.6542792778696296,0.9733463330497522,0.0030864211526424904,,,0.8274027697116867,0
17,mean + var,703.9198,984.9372159669529,0.003785131824370992,,-0.04057544566320587,-0.9999857906573404,,,0
17,mean + var + delta_mean,707.9198,421.3358082823953,0.5548622492574896,0.9633724368249992,0.005539353665769868,-0.0077742181620115,0.6760572022480432,,0
17,mean + var + delta_mean + delta_var,709.9198,559.2288867524611,0.182444261304248,0.7947361298294432,0.004228063481006698,0.088407673589396,-0.11711932944435978,0.4825062175650847,0
17,mean + var + delta_var,592.6702,1000.0,0.6784714023625193,0.9865405370626474,0.0017130355694077689,-0.003725347196445317,,1.0,0
17,var,701.201,917.3628028421707,0.0012092434460864178,,,-1.0,,,0
17,var + delta_mean,705.9198,647.6965809921944,0.0014248678884451302,1.0,,-1.0,1.0,,0
17,var + delta_mean + delta_var,707.8756,83.10600566752697,0.03201332527732826,0.8233781671533521,,-0.11502483226601512,-1.0,-1.0,0
17,var + delta_var,705.1110000000001,31.96257990984283,0.08037280889178303,1.0,,0.7553038146245812,,0.22309011750163346,0
18,delta_mean,701.1472,300.4880140343182,1.0,0.9869516049023846,,,-0.487396352829191,,0
18,delta_mean + delta_var,703.1472,292.2392804881898,0.0,1.0,,,-1.0,-1.0,0
18,delta_var,682.5588,441.47999403697924,1.0,0.9956589765922388,,,,-1.0,0
18,mean,535.2566,397.8697809493869,1.0,,0.004879564087877671,,,,0
18,mean + delta_mean,517.4394,584.5089753751746,1.0,0.9982722124649636,0.002150349107876048,,-1.0,,0
18,mean + delta_mean + delta_var,705.1472,126.91404991453672,0.6544474201831603,0.7371036716782758,0.05308215298223033,,-0.022803498698203133,0.920955914795593,0
18,mean + delta_var,410.0584,692.5132101821373,0.6582451782733394,0.7120931534674283,0.010070734905207738,,,0.15066059985826072,0
18,mean + var,515.4957999999998,861.048404330383,0.9988267228418944,,0.0014610821165704432,-1.0,,,0
18,mean + var + delta_mean,644.4232,720.8115657641325,0.9951150838098236,0.3321716326586308,0.004431887185551709,-1.0,0.01119690729896622,,0
18,mean + var + delta_mean + delta_var,707.1472,846.9750111606096,0.8658837120375418,0.8126394099890486,0.005964067119481956,-0.3069950932527197,-0.3326661628371547,1.0,0
18,mean + var + delta_var,705.1472,426.89511503281136,0.8505803454792231,0.6005765818692734,0.01394209802849292,-0.15753750585873474,,0.2237727082997941,0
18,var,699.1472,953.200370720361,0.99799336990034,,,-0.9992117290357488,,,0
18,var + delta_mean,703.1472,182.3635132109384,0.8925179971199433,0.0,,1.0,1.0,,0
18,var + delta_mean + delta_var,476.1374,714.6753231403902,0.9230713860001846,0.8504070005881763,,-0.1978350267680502,-0.6294157882383862,1.0,0
18,var + delta_var,703.1472,559.7985818196481,0.9982935021435968,0.0,,-0.9999669894067942,,0.9999772730361686,0
20,delta_mean,701.1472,112.47536795971472,0.2068610847171732,0.8615283177769325,,,0.3294398822617597,,0
20,delta_mean + delta_var,703.1472,138.44751983346848,0.9084064097904676,0.9979996756943637,,,-0.853642451059402,-0.8593723563006845,0
20,delta_var,699.4382,104.78776985634887,1.0,0.0014732595168419575,,,,-0.9999892214494768,0
20,mean,699.1472,387.4794068170538,0.06232449750966922,,0.005130268333846918,,,,0
20,mean + delta_mean,455.1386,707.7352362131247,0.6600508417270088,0.3641516186804534,0.009436850519366685,,0.02964444945451821,,0
20,mean + delta_mean + delta_var,451.8716,881.5829704680249,0.26379064321218393,0.0,0.01213369032536059,,0.038583056920338164,-0.09655448222628653,0
20,mean + delta_var,703.1472,511.9918200646594,0.7961242331310883,0.5254070310566181,0.008255378280903055,,,0.052520185782890916,0
20,mean + var,511.9482,359.19876826226766,0.1519330865940746,,0.04343431821936412,0.09263674399385212,,,0
20,mean + var + delta_mean,444.02099999999996,85.12166386678281,0.2637883932039617,0.0,0.1256664582565379,1.0,0.39959846935889065,,0
20,mean + var + delta_mean + delta_var,688.9584,517.6261224492139,0.4465482761959927,0.8263187999937647,0.024282714609782426,0.04629876883106357,0.0598645507691476,0.33045260755128425,0
20,mean + var + delta_var,705.1472,861.2402461153697,0.4155991439781809,0.9431821623025324,0.014530420012081888,0.031378828462192206,,0.7250787777183505,0
20,var,693.3318,933.9758603721781,0.041955171256282335,,,-0.0029905620314259643,,,0
20,var + delta_mean,702.5384,48.684518561428845,0.18305503833852155,0.0,,0.9980733442277974,0.5660112701596066,,0
20,var + delta_mean + delta_var,705.1472,702.8845512764461,0.9995283161389922,1.0,,-0.999999993023564,1.0,1.0,0
20,var + delta_var,701.6482,119.49349719974396,0.20765132356356392,0.8543929862616715,,0.010775344174507538,,0.9999999985145296,0
21,delta_mean,701.1472,25.56218639918866,0.9223262196114024,0.3776009486621426,,,-0.3558614737123269,,0
21,delta_mean + delta_var,703.1472,394.42673647308226,0.6604533909076751,0.9827564808712612,,,-0.6008414320263608,-0.9999995584524906,0
21,delta_var,701.1472,162.34690645572704,0.13160803966828122,0.1523495533887479,,,,0.2021302477545442,0
21,mean,699.1472,540.9642023409232,0.3677181050319564,,0.011309431183318872,,,,0
21,mean + delta_mean,703.1472,140.57842706334853,0.568427454667593,0.07742407883908786,0.08420066386548047,,0.14976539011587736,,0
21,mean + delta_mean + delta_var,248.54,815.0277308169933,0.15261651028314965,0.07443719946589085,0.03388039380097306,,0.13327920411663774,-0.2066345549794973,0
21,mean + delta_var,703.1472,411.8084864562922,0.4856348537211514,0.2591660018728508,0.026143327402723644,,,0.133788970685053,0
21,mean + var,281.4394,535.3129149882902,0.04214361869092529,,0.08247077199429577,0.14103043708167018,,,0
21,mean + var + delta_mean,255.361,221.45209448450595,0.2475057820164425,0.03200977302510925,0.08175030612709068,0.2014419989227661,0.10105794893503367,,0
21,mean + var + delta_mean + delta_var,203.0054,182.99610629737742,0.13863162524419714,0.10599000109185218,0.1908651833159106,0.11715693313995106,0.7312387252208119,-0.9999999532361324,0
21,mean + var + delta_var,248.7996,435.71571547842245,0.4729366727358693,0.3201457291542689,0.028656800306815014,0.011945157854772652,,0.14752001080089164,0
21,var,699.1472,175.2062951440009,0.31100926936140355,,,-0.07448807928748863,,,0
21,var + delta_mean,401.4962,212.32178847281463,0.09259608309077756,0.8349103266841343,,-0.0917432333469146,1.0,,0
21,var + delta_mean + delta_var,596.465,54.85735430412946,0.3110073826065096,1.0,,-0.2379034880845161,-0.6140121022924756,0.3406904151778731,0
21,var + delta_var,703.1472,39.69234393895586,0.9894810035945584,0.2917008593670498,,-1.0,,-0.30520159163410904,0
22,delta_mean,701.1472,494.99389889153997,0.02631078611135694,0.11866081331169825,,,0.042780307982476604,,0
22,delta_mean + delta_var,703.1472,276.1326253569173,0.9887608369468556,0.005416167774630205,,,-0.1252174959614622,-0.910573068646538,0
22,delta_var,701.1472,441.9229343841813,0.019562436706758186,0.8760386229942261,,,,1.0,0
22,mean,699.1472,645.2498085823989,0.02827937926142663,,0.019512726529144733,,,,0
22,mean + delta_mean,703.1472,330.25667643639264,0.184681362286482,0.17762006651442466,0.032757886480678115,,-0.08095334100975518,,0
22,mean + delta_mean + delta_var,343.36400000000003,169.4473238380666,0.1811541732168706,0.18549532130365334,0.06634922599451584,,-0.14667998445978458,-0.026684457950404555,0
22,mean + delta_var,320.2684,625.9719271174932,0.15430932562004582,0.2977289122014352,0.020660636238896798,,,-0.08520643968451813,0
22,mean + var,701.1472,181.22862143876407,0.040379298471920434,,-0.022546369343128213,-0.2302389718698097,,,0
22,mean + var + delta_mean,472.8404,319.59440270753095,0.10479087774368584,0.4189391547192165,0.021183152403336385,-0.03697408114146673,-0.12027497927098126,,0
22,mean + var + delta_mean + delta_var,674.2292,116.24058218646618,0.1889726850507436,0.09458834143599064,0.031353230426639934,-0.764766951084473,0.03392690756365354,-0.9997956038039156,0
22,mean + var + delta_var,297.0144,239.50783237254345,0.6727798982211114,0.027695135533958613,-0.0023024861422859463,-0.3280938026752162,,-0.3697436696762991,0
22,var,359.2118,219.35065418599285,0.03842941922697282,,,-0.14509474333576514,,,0
22,var + delta_mean,703.1472,156.72967185219287,0.2730799632355047,0.06580281350174294,,-0.20399420270423785,-0.17655503291923136,,0
22,var + delta_mean + delta_var,705.1472,519.7889511364434,0.0384294187077832,1.0,,-0.06122990284132222,0.9998838825326898,0.2224637296262789,0
22,var + delta_var,363.2118,845.9394903678682,0.038429422003224564,0.0,,0.3891529413091862,,0.4267757555479311,0
25,delta_mean,703.9198,22.461146286427844,0.19808557638117166,0.5672935417448282,,,0.6016667398246058,,0
25,delta_mean + delta_var,705.9198,425.5594962342151,6.6190368506311074e-06,0.0,,,1.0,-0.9999999999998316,0
25,delta_var,695.0108,277.9801275277813,0.9372891912095126,0.9978718664131254,,,,-0.887821192079697,0
25,mean,701.9198,739.9466443924374,3.1125288023776335e-06,,1.0,,,,0
25,mean + delta_mean,647.288,453.00310689133886,0.3940237545848296,0.982213478859412,-0.009219005650699877,,-1.0,,0
25,mean + delta_mean + delta_var,707.9198,336.3028478805637,3.815282113134074e-06,0.0,0.9999999999996516,,1.0,1.0,0
25,mean + delta_var,705.9198,186.87123930803955,0.7063777600126844,0.34494990926611035,0.004522125813542467,,,0.05706973934611782,0
25,mean + var,703.9198,448.56865668901344,0.05968434519647691,,-0.04118729881431177,-0.08072345663607414,,,0
25,mean + var + delta_mean,599.2892,557.4091115863749,0.04141108447861447,0.0,-0.9933002469127004,-0.07105695413467815,0.96098114468207,,0
25,mean + var + delta_mean + delta_var,709.8338,23.020267156821152,0.7350304967173629,0.2253219277583829,-0.04571125422588977,0.6913159657248992,-0.5382184661739737,0.9081758133083916,0
25,mean + var + delta_var,707.8504,973.5783176414419,0.9663900506700276,0.2438605014659672,0.0014003281627483909,-0.02284824124211733,,0.00898212220117395,0
25,var,693.1038,29.94609872142503,0.9017386668112805,,,-0.1600635725309003,,,0
25,var + delta_mean,620.7994,411.7057717054145,0.8172078252530791,0.0,,0.99999999038661,0.8262646848782796,,0
25,var + delta_mean + delta_var,699.3844,32.170502353145345,0.7861102529105045,0.3965037729258527,,0.6027113454582982,-0.4294094797995873,0.698055657013102,0
25,var + delta_var,695.7674,8.5721011877966,0.716142992101895,0.3143666575851417,,-0.019613595659365518,,0.9284514760324608,0
26,delta_mean,701.1472,949.1246748678116,0.0,1.0,,,1.0,,0
26,delta_mean + delta_var,703.1472,694.1018320242894,0.5708416366610156,0.9722020110538075,,,0.2396803160256865,-1.0,0
26,delta_var,701.1472,1000.0,0.5155048184869236,0.98342096642541,,,,-1.0,0
26,mean,676.3184,463.81211209211676,0.00770076377062769,,0.03605053848885858,,,,0
26,mean + delta_mean,703.1472,37.917857440832684,1.0,0.9395647074290716,0.008890626536681273,,1.0,,0
26,mean + delta_mean + delta_var,643.0254,291.58675921806406,0.0012756982002877619,4.4957715294609813e-07,0.6666683172623221,,-0.9999996665129616,-0.972526603801682,0
26,mean + delta_var,703.1472,658.5974766823663,0.9680984463395303,0.0,0.0004839311599848949,,,-0.10871688541961746,0
26,mean + var,701.1472,306.023144402633,0.9680994979539392,,0.0010415756903563213,0.2339792258156717,,,0
26,mean + var + delta_mean,705.1472,221.01623301296507,0.0022685817567151536,0.0,0.4871087622690848,0.9999996065520501,-0.7299522344308926,,0
26,mean + var + delta_mean + delta_var,707.1472,484.84124522833986,0.5801635526604821,0.9662903695292354,0.00014471866693166146,0.007952814089273558,0.13775562760565788,-1.0,0
26,mean + var + delta_var,683.2778,763.1416413124359,0.9908815650819632,0.9873519522120928,0.00042078598634987403,-1.0,,1.0,0
26,var,699.1472,695.688991838835,0.03268749818055273,,,0.11568945141117053,,,0
26,var + delta_mean,529.2068,166.86009930756504,0.8756831107475819,0.0012487124691297222,,-0.8273319988658724,-0.8418101876504056,,0
26,var + delta_mean + delta_var,671.1758,865.7740135390825,0.9992052801785068,0.0001832142524356064,,1.0,-0.9999799032892056,-1.0,0
26,var + delta_var,561.289,221.95033065476585,0.9878640646782336,0.9761647941958906,,-1.0,,1.0,0
27,delta_mean,701.1472,632.3366506171466,0.0,1.0,,,1.0,,0
27,delta_mean + delta_var,703.1472,1000.0,0.830435543494154,0.9794550018197404,,,0.5138109961493714,-0.9980005264926144,0
27,delta_var,701.1472,387.3139590806688,0.7415494897178782,0.9833784526027812,,,,-1.0,0
27,mean,696.6296,574.7835373120248,1.0,,0.0032808467731926536,,,,0
27,mean + delta_mean,703.1472,492.02187153821615,1.0,0.09853645933258773,0.0042313149776886825,,-0.006111194467411722,,0
27,mean + delta_mean + delta_var,705.1472,213.12345888749226,0.00013489886825591467,0.0,-0.9999999725328212,,-1.0,-1.0,0
27,mean + delta_var,564.8332,785.7960884369493,0.9530087565363008,0.5143043325399461,0.0024634357683431664,,,-0.010601829600371466,0
27,mean + var,698.5682,861.1372332465062,0.9995443678161392,,0.002184638187832411,-1.0,,,0
27,mean + var + delta_mean,698.5088,627.9050901888853,0.9996453191600756,0.07822028375625796,0.003296885805047069,-1.0,-0.004800064016428924,,0
27,mean + var + delta_mean + delta_var,701.956,291.3950890147268,1.0,0.9909580155986056,0.006453476210511888,0.03649824557962608,-0.4827354787329348,0.33374411237844603,0
27,mean + var + delta_var,705.1472,129.09485596918262,0.9928365549461212,0.5548078790327345,0.01402118921157113,1.0,,-0.08724893424695496,0
27,var,699.1472,363.2796595270896,0.9987853823575658,,,-0.9999511931855812,,,0
27,var + delta_mean,703.1472,217.957303819812,0.99907985837696,0.998888942395429,,-0.9999966757457815,-0.9999972100160356,,0
27,var + delta_mean + delta_var,701.7604,132.88506299824556,0.9966390969616526,0.9999999407926891,,-0.9999999458932036,1.0,1.0,0
27,var + delta_var,703.1472,79.80609560981999,0.835104100944903,0.9037974581495702,,0.14261249590506253,,-1.0,0
30,delta_mean,636.3478,158.75330467895512,0.099032804526789,0.0074763810225323924,,,0.09540089670724762,,0
30,delta_mean + delta_var,703.1472,126.87349536497246,0.1417719054734645,0.0,,,-0.10007756585134307,0.7265737525562843,0
30,delta_var,257.24260000000004,273.19158534573484,0.9906803815457118,0.13864769725657086,,,,-0.17167046582439638,0
30,mean,371.8958,216.9464109094373,1.0,,0.01364470380985802,,,,0
30,mean + delta_mean,261.8874,905.2423590546659,0.1017642521462762,0.6269912860414439,0.010664967911509293,,0.0894456105473614,,0
30,mean + delta_mean + delta_var,241.8638,310.897729174897,0.11496711817760745,0.5791698179755788,0.02734802253640634,,0.01411841017756054,0.6388522069743524,0
30,mean + delta_var,254.4472,47.03213930911289,0.972668026038076,0.17002195159642253,0.0466152604162948,,,-1.0,0
30,mean + var,701.1472,942.5528856587435,0.16543697142855118,,0.003077829343003497,-0.0416640636244184,,,0
30,mean + var + delta_mean,234.3536,293.5645846478336,0.19160230828104174,0.8318832248057215,0.0069528575296614395,-0.16657503798825288,-0.2394010465744215,,0
30,mean + var + delta_mean + delta_var,707.1472,27.713315237777906,0.1192410079385605,0.5352297984422429,0.18776251924547896,-0.9290550971155472,0.9632411461894491,1.0,0
30,mean + var + delta_var,220.5204,363.9473588959643,0.20499225633093726,0.8025003053795459,0.002891207608850884,-0.3720751269246991,,-1.0,0
30,var,255.4598,47.83710852907584,0.13020090415675328,,,-0.9999999574720086,,,0
30,var + delta_mean,357.3726,312.8754571623245,0.17540429557361473,0.9559933307276895,,-0.17088570077388812,-0.9999330467999348,,0
30,var + delta_mean + delta_var,233.8682,1000.0,0.20981329572280288,0.8793496318259978,,-0.18695079930072891,0.12442384447943942,-1.0,0
30,var + delta_var,259.4598,889.8602294731637,0.2012611434974612,0.8362634783653433,,-0.1561259572795189,,-0.5099722186326938,0
32,delta_mean,703.9198,151.95784453759825,0.5085475924553983,0.5609287899125333,,,-0.16627394612413174,,0
32,delta_mean + delta_var,705.9198,934.9969162012497,0.0,1.0,,,-1.0,-1.0,0
32,delta_var,703.9198,315.69465943537983,0.9827930834790416,0.11595995867919295,,,,-0.0949622023180722,0
32,mean,701.9198,369.70488890744974,0.12939868877132507,,0.031289571998340385,,,,0
32,mean + delta_mean,244.8686,359.51253619904236,0.08392945082874602,0.1839489843269464,0.031786804100544894,,0.035451024717424916,,0
32,mean + delta_mean + delta_var,280.545,69.82292744812085,0.0888806352638107,0.1691232544005606,0.07136279871834464,,-0.29227653389554403,0.9882844538036906,0
32,mean + delta_var,705.9198,515.3981938946238,0.08348555660002864,0.1853926700997697,0.01643310087932062,,,0.05804044606767737,0
32,mean + var,426.7016,487.1250719333971,0.12700031214144866,,0.010422393614988958,-0.03166688202083996,,,0
32,mean + var + delta_mean,259.4508,620.4761503421828,0.03327254244800405,0.8542413011224955,-0.0033018915901041326,-0.05531668693863594,0.4056092846916776,,0
32,mean + var + delta_mean + delta_var,265.27,562.4621160125521,0.9860201809481356,0.7872090707398784,0.0067708709489453615,1.0,0.1836198697120429,-0.3239236627557146,0
32,mean + var + delta_var,263.27,685.1690554535559,0.033804712753334014,0.8974760597629359,-0.0076340498060900154,-0.04575687412585455,,1.0,0
32,var,701.9198,503.9061837561926,0.10669520552620593,,,-0.057597927629591227,,,0
